date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
2021-02-10,California,State,Total,533.0,100.0,439.28571428571,100.0
2021-02-11,California,State,Alpha,31.0,6.01,19.71428571428,4.484887877803
2021-02-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-11,California,State,Beta,0.0,0.0,0.0,0.0
2021-02-11,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-11,California,State,Other,125.0,24.22,110.0,25.02437439064
2021-02-11,California,State,Delta,0.0,0.0,0.14285714285,0.03249918752
2021-02-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-11,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-11,California,State,Total,516.0,100.0,439.57142857142,100.0
2021-02-11,California,State,Epsilon,360.0,69.77,309.71428571428,70.458238544036
2021-02-12,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-12,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-12,California,State,Epsilon,287.0,72.11,325.42857142857,71.298904538341
2021-02-12,California,State,Other,85.0,21.36,110.71428571428,24.256651017214
2021-02-12,California,State,Delta,0.0,0.0,0.14285714285,0.031298904538
2021-02-12,California,State,Total,398.0,100.0,456.42857142857,100.0
2021-02-12,California,State,Beta,1.0,0.25,0.14285714285,0.031298904538
2021-02-12,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-12,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-12,California,State,Alpha,25.0,6.28,20.0,4.381846635368
2021-02-13,California,State,Other,76.0,25.08,107.85714285714,24.198717948718
2021-02-13,California,State,Beta,0.0,0.0,0.14285714285,0.032051282051
2021-02-13,California,State,Alpha,29.0,9.57,22.14285714285,4.967948717949
2021-02-13,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-13,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-13,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-13,California,State,Total,303.0,100.0,445.71428571428,100.0
2021-02-13,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-13,California,State,Delta,0.0,0.0,0.14285714285,0.032051282051
2021-02-13,California,State,Epsilon,198.0,65.35,315.42857142857,70.769230769231
2021-02-14,California,State,Epsilon,88.0,70.4,304.28571428571,70.320237702212
2021-02-14,California,State,Other,29.0,23.2,105.57142857142,24.397490921096
2021-02-14,California,State,Total,125.0,100.0,432.71428571428,100.0
2021-02-14,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-14,California,State,Beta,0.0,0.0,0.14285714285,0.033014196104
2021-02-14,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-14,California,State,Alpha,8.0,6.4,22.71428571428,5.249257180588
2021-02-14,California,State,Delta,0.0,0.0,0.0,0.0
2021-02-14,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-14,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-15,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-15,California,State,Other,55.0,22.82,97.28571428571,24.709724238026
2021-02-15,California,State,Alpha,14.0,5.81,22.0,5.587808417997
2021-02-15,California,State,Total,241.0,100.0,393.71428571428,100.0
2021-02-15,California,State,Epsilon,171.0,70.95,274.14285714285,69.629898403483
2021-02-15,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-15,California,State,Delta,1.0,0.41,0.14285714285,0.036284470247
2021-02-15,California,State,Beta,0.0,0.0,0.14285714285,0.036284470247
2021-02-15,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-16,California,State,Alpha,36.0,7.05,23.85714285714,6.357061286639
2021-02-16,California,State,Other,124.0,24.27,93.42857142857,24.895317853064
2021-02-16,California,State,Epsilon,350.0,68.49,257.57142857142,68.633422154549
2021-02-16,California,State,Total,511.0,100.0,375.28571428571,100.0
2021-02-16,California,State,Beta,1.0,0.2,0.28571428571,0.076132470499
2021-02-16,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-16,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-16,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-16,California,State,Delta,0.0,0.0,0.14285714285,0.038066235249
2021-02-16,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-17,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-17,California,State,Epsilon,313.0,68.49,252.42857142857,69.266954135633
2021-02-17,California,State,Alpha,33.0,7.22,25.14285714285,6.899255194042
2021-02-17,California,State,Beta,0.0,0.0,0.28571428571,0.078400627205
2021-02-17,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-17,California,State,Other,111.0,24.29,86.42857142857,23.716189729518
2021-02-17,California,State,Delta,0.0,0.0,0.14285714285,0.039200313603
2021-02-17,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-17,California,State,Total,457.0,100.0,364.42857142857,100.0
2021-02-17,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-18,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-18,California,State,Delta,1.0,0.28,0.28571428571,0.08347245409
2021-02-18,California,State,Other,86.0,23.82,80.85714285714,23.622704507513
2021-02-18,California,State,Total,361.0,100.0,342.28571428571,100.0
2021-02-18,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-18,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-18,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-18,California,State,Beta,0.0,0.0,0.28571428571,0.08347245409
2021-02-18,California,State,Alpha,30.0,8.31,25.0,7.303839732888
2021-02-18,California,State,Epsilon,244.0,67.59,235.85714285714,68.906510851419
2021-02-19,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-19,California,State,Other,82.0,24.7,80.42857142857,24.163090128755
2021-02-19,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-19,California,State,Alpha,21.0,6.33,24.42857142857,7.339055793991
2021-02-19,California,State,Total,332.0,100.0,332.85714285714,100.0
2021-02-19,California,State,Epsilon,229.0,68.98,227.57142857142,68.369098712446
2021-02-19,California,State,Beta,0.0,0.0,0.14285714285,0.042918454936
2021-02-19,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-19,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-19,California,State,Delta,0.0,0.0,0.28571428571,0.085836909871
2021-02-20,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-20,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-20,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-20,California,State,Alpha,22.0,10.84,23.42857142857,7.354260089686
2021-02-20,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-20,California,State,Other,49.0,24.14,76.57142857142,24.035874439462
2021-02-20,California,State,Total,203.0,100.0,318.57142857142,100.0
2021-02-20,California,State,Delta,0.0,0.0,0.28571428571,0.089686098655
2021-02-20,California,State,Beta,0.0,0.0,0.14285714285,0.044843049327
2021-02-20,California,State,Epsilon,132.0,65.02,218.14285714285,68.47533632287
2021-02-21,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-21,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-21,California,State,Other,19.0,22.62,75.14285714285,24.029237094564
2021-02-21,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-21,California,State,Delta,0.0,0.0,0.28571428571,0.091365920512
2021-02-21,California,State,Epsilon,61.0,72.62,214.28571428571,68.524440383737
2021-02-21,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-21,California,State,Beta,0.0,0.0,0.14285714285,0.045682960256
2021-02-21,California,State,Total,84.0,100.0,312.71428571428,100.0
2021-02-21,California,State,Alpha,4.0,4.76,22.85714285714,7.309273640932
2021-02-22,California,State,Epsilon,216.0,71.05,220.71428571428,68.60568383659
2021-02-22,California,State,Total,304.0,100.0,321.71428571428,100.0
2021-02-22,California,State,Alpha,17.0,5.59,23.28571428571,7.238010657194
2021-02-22,California,State,Delta,1.0,0.33,0.28571428571,0.088809946714
2021-02-22,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-22,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-22,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-22,California,State,Beta,1.0,0.33,0.28571428571,0.088809946714
2021-02-22,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-22,California,State,Other,69.0,22.7,77.14285714285,23.978685612789
2021-02-23,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-23,California,State,Total,295.0,100.0,290.85714285714,100.0
2021-02-23,California,State,Other,54.0,18.31,67.14285714285,23.084479371316
2021-02-23,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-23,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-23,California,State,Alpha,23.0,7.8,21.42857142857,7.367387033399
2021-02-23,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-23,California,State,Delta,0.0,0.0,0.28571428571,0.098231827112
2021-02-23,California,State,Beta,1.0,0.34,0.28571428571,0.098231827112
2021-02-23,California,State,Epsilon,217.0,73.56,201.71428571428,69.351669941061
2021-02-24,California,State,Epsilon,190.0,68.59,184.14285714285,69.450431034483
2021-02-24,California,State,Total,277.0,100.0,265.14285714285,100.0
2021-02-24,California,State,Beta,0.0,0.0,0.28571428571,0.10775862069
2021-02-24,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-24,California,State,Alpha,33.0,11.91,21.42857142857,8.081896551724
2021-02-24,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-24,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-24,California,State,Other,54.0,19.49,59.0,22.252155172414
2021-02-24,California,State,Delta,0.0,0.0,0.28571428571,0.10775862069
2021-02-24,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-25,California,State,Epsilon,187.0,67.51,176.0,69.525959367946
2021-02-25,California,State,Omicron,0.0,0.0,0.0,0.0
2021-02-25,California,State,Alpha,24.0,8.66,20.57142857142,8.126410835214
2021-02-25,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-25,California,State,Beta,0.0,0.0,0.28571428571,0.112866817156
2021-02-25,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-25,California,State,Delta,0.0,0.0,0.14285714285,0.056433408578
2021-02-25,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-25,California,State,Other,66.0,23.83,56.14285714285,22.178329571106
2021-02-25,California,State,Total,277.0,100.0,253.14285714285,100.0
2021-02-26,California,State,Epsilon,156.0,66.67,165.57142857142,69.235364396655
2021-02-26,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-26,California,State,Beta,0.0,0.0,0.28571428571,0.119474313023
2021-02-26,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-26,California,State,Omicron,1.0,0.43,0.14285714285,0.059737156511
2021-02-26,California,State,Alpha,29.0,12.39,21.71428571428,9.080047789725
2021-02-26,California,State,Other,48.0,20.51,51.28571428571,21.445639187575
2021-02-26,California,State,Delta,0.0,0.0,0.14285714285,0.059737156511
2021-02-26,California,State,Total,234.0,100.0,239.14285714285,100.0
2021-02-26,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Alpha,11.0,5.91,20.14285714285,8.509354254677
2021-02-27,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-27,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-27,California,State,Omicron,0.0,0.0,0.14285714285,0.060350030175
2021-02-27,California,State,Delta,0.0,0.0,0.14285714285,0.060350030175
2021-02-27,California,State,Gamma,0.0,0.0,0.0,0.0
2021-02-27,California,State,Beta,0.0,0.0,0.28571428571,0.12070006035
2021-02-27,California,State,Other,34.0,18.28,49.14285714285,20.760410380205
2021-02-27,California,State,Epsilon,141.0,75.81,166.85714285714,70.488835244418
2021-02-27,California,State,Total,186.0,100.0,236.71428571428,100.0
2021-02-28,California,State,Alpha,18.0,14.17,22.14285714285,9.117647058824
2021-02-28,California,State,Gamma,1.0,0.79,0.14285714285,0.058823529412
2021-02-28,California,State,Total,127.0,100.0,242.85714285714,100.0
2021-02-28,California,State,Other,18.0,14.17,49.0,20.176470588235
2021-02-28,California,State,Epsilon,89.0,70.08,170.85714285714,70.352941176471
2021-02-28,California,State,Mu,0.0,0.0,0.0,0.0
2021-02-28,California,State,Lambda,0.0,0.0,0.0,0.0
2021-02-28,California,State,Delta,0.0,0.0,0.14285714285,0.058823529412
2021-02-28,California,State,Beta,0.0,0.0,0.28571428571,0.117647058824
2021-02-28,California,State,Omicron,1.0,0.79,0.28571428571,0.117647058824
2021-03-01,California,State,Omicron,0.0,0.0,0.28571428571,0.118764845606
2021-03-01,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-01,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-01,California,State,Alpha,32.0,11.11,24.28571428571,10.095011876485
2021-03-01,California,State,Gamma,1.0,0.35,0.28571428571,0.118764845606
2021-03-01,California,State,Epsilon,205.0,71.18,169.28571428571,70.368171021378
2021-03-01,California,State,Beta,0.0,0.0,0.14285714285,0.059382422803
2021-03-01,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-01,California,State,Total,288.0,100.0,240.57142857142,100.0
2021-03-01,California,State,Other,50.0,17.36,46.28571428571,19.239904988124
2021-03-02,California,State,Omicron,0.0,0.0,0.28571428571,0.10111223458
2021-03-02,California,State,Delta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-02,California,State,Other,204.0,34.63,67.71428571428,23.963599595551
2021-03-02,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-02,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-02,California,State,Total,589.0,100.0,282.57142857142,100.0
2021-03-02,California,State,Alpha,62.0,10.53,29.85714285714,10.56622851365
2021-03-02,California,State,Epsilon,318.0,53.99,183.71428571428,65.015166835187
2021-03-02,California,State,Gamma,5.0,0.85,1.0,0.353892821031
2021-03-03,California,State,Other,193.0,32.22,87.57142857142,26.652173913043
2021-03-03,California,State,Epsilon,351.0,58.6,206.71428571428,62.913043478261
2021-03-03,California,State,Omicron,0.0,0.0,0.28571428571,0.086956521739
2021-03-03,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-03,California,State,Total,599.0,100.0,328.57142857142,100.0
2021-03-03,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-03,California,State,Gamma,1.0,0.17,1.14285714285,0.347826086957
2021-03-03,California,State,Alpha,53.0,8.85,32.71428571428,9.95652173913
2021-03-03,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-03,California,State,Delta,1.0,0.17,0.14285714285,0.04347826087
2021-03-04,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-04,California,State,Epsilon,279.0,58.0,219.85714285714,61.461661341853
2021-03-04,California,State,Delta,0.0,0.0,0.14285714285,0.039936102236
2021-03-04,California,State,Alpha,59.0,12.27,37.71428571428,10.543130990415
2021-03-04,California,State,Gamma,2.0,0.42,1.42857142857,0.399361022364
2021-03-04,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-04,California,State,Total,481.0,100.0,357.71428571428,100.0
2021-03-04,California,State,Other,141.0,29.31,98.28571428571,27.476038338658
2021-03-04,California,State,Beta,0.0,0.0,0.0,0.0
2021-03-04,California,State,Omicron,0.0,0.0,0.28571428571,0.079872204473
2021-03-05,California,State,Total,549.0,100.0,402.71428571428,100.0
2021-03-05,California,State,Alpha,78.0,14.21,44.71428571428,11.103228095069
2021-03-05,California,State,Delta,1.0,0.18,0.28571428571,0.070947144377
2021-03-05,California,State,Beta,1.0,0.18,0.14285714285,0.035473572189
2021-03-05,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-05,California,State,Epsilon,302.0,55.01,240.71428571428,59.772969137992
2021-03-05,California,State,Omicron,0.0,0.0,0.14285714285,0.035473572189
2021-03-05,California,State,Gamma,4.0,0.73,2.0,0.496630010642
2021-03-05,California,State,Other,163.0,29.69,114.71428571428,28.485278467542
2021-03-05,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-06,California,State,Beta,1.0,0.29,0.28571428571,0.06718172657
2021-03-06,California,State,Total,344.0,100.0,425.28571428571,100.0
2021-03-06,California,State,Gamma,0.0,0.0,2.0,0.470272085993
2021-03-06,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-06,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-06,California,State,Delta,0.0,0.0,0.28571428571,0.06718172657
2021-03-06,California,State,Omicron,0.0,0.0,0.14285714285,0.033590863285
2021-03-06,California,State,Alpha,60.0,17.44,51.71428571428,12.159892509237
2021-03-06,California,State,Other,74.0,21.51,120.42857142857,28.317097749412
2021-03-06,California,State,Epsilon,209.0,60.76,250.42857142857,58.884783338932
2021-03-07,California,State,Epsilon,191.0,56.51,265.0,58.186951066499
2021-03-07,California,State,Alpha,45.0,13.31,55.57142857142,12.202007528231
2021-03-07,California,State,Gamma,2.0,0.59,2.14285714285,0.470514429109
2021-03-07,California,State,Total,338.0,100.0,455.42857142857,100.0
2021-03-07,California,State,Beta,1.0,0.3,0.42857142857,0.094102885822
2021-03-07,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-07,California,State,Other,99.0,29.29,132.0,28.983688833124
2021-03-07,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-07,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-07,California,State,Delta,0.0,0.0,0.28571428571,0.062735257215
2021-03-08,California,State,Alpha,80.0,12.25,62.42857142857,12.299465240642
2021-03-08,California,State,Gamma,5.0,0.77,2.71428571428,0.534759358289
2021-03-08,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-08,California,State,Total,653.0,100.0,507.57142857142,100.0
2021-03-08,California,State,Other,246.0,37.67,160.0,31.522656909654
2021-03-08,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-08,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-08,California,State,Epsilon,320.0,49.0,281.42857142857,55.44610188573
2021-03-08,California,State,Beta,1.0,0.15,0.57142857142,0.112580917534
2021-03-08,California,State,Delta,1.0,0.15,0.42857142857,0.084435688151
2021-03-09,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-09,California,State,Gamma,6.0,0.84,2.85714285714,0.544217687075
2021-03-09,California,State,Other,216.0,30.38,161.71428571428,30.802721088435
2021-03-09,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-09,California,State,Beta,5.0,0.7,1.28571428571,0.244897959184
2021-03-09,California,State,Total,711.0,100.0,525.0,100.0
2021-03-09,California,State,Epsilon,387.0,54.43,291.28571428571,55.482993197279
2021-03-09,California,State,Delta,0.0,0.0,0.42857142857,0.081632653061
2021-03-09,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-09,California,State,Alpha,97.0,13.64,67.42857142857,12.843537414966
2021-03-10,California,State,Total,704.0,100.0,540.0,100.0
2021-03-10,California,State,Gamma,9.0,1.28,4.0,0.740740740741
2021-03-10,California,State,Epsilon,376.0,53.41,294.85714285714,54.603174603175
2021-03-10,California,State,Other,209.0,29.69,164.0,30.37037037037
2021-03-10,California,State,Beta,0.0,0.0,1.28571428571,0.238095238095
2021-03-10,California,State,Alpha,110.0,15.62,75.57142857142,13.994708994709
2021-03-10,California,State,Delta,0.0,0.0,0.28571428571,0.05291005291
2021-03-10,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-10,California,State,Omicron,0.0,0.0,0.0,0.0
2021-03-10,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-11,California,State,Other,204.0,32.74,173.0,30.877103518613
2021-03-11,California,State,Beta,4.0,0.64,1.85714285714,0.331463539011
2021-03-11,California,State,Mu,0.0,0.0,0.0,0.0
2021-03-11,California,State,Gamma,5.0,0.8,4.42857142857,0.790413054564
2021-03-11,California,State,Lambda,0.0,0.0,0.0,0.0
2021-03-11,California,State,Total,623.0,100.0,560.28571428571,100.0
2021-03-11,California,State,Alpha,90.0,14.45,80.0,14.278429372769
